fonts-desc-03-t	t	fonts-desc-03-t.svg	20.8	http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	Describing a font
fonts-desc-04-t	t	fonts-desc-04-t.svg	20.8	http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	Describing a font
fonts-desc-05-t	t	fonts-desc-05-t.svg	20.8	http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	Describing a font
fonts-elem-01-t	t	fonts-elem-01-t.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-02-t	t	fonts-elem-02-t.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-03-b	b	fonts-elem-03-b.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-04-b	b	fonts-elem-04-b.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-05-t	t	fonts-elem-05-t.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-06-t	t	fonts-elem-06-t.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-elem-07-b	b	fonts-elem-07-b.svg	20.3	http://www.w3.org/TR/SVG11/fonts.html#FontElement	The 'font' element
fonts-glyph-02-t	t	fonts-glyph-02-t.svg	20.4	http://www.w3.org/TR/SVG11/fonts.html#GlyphElement	The 'glyph' element
fonts-glyph-03-t	t	fonts-glyph-03-t.svg	20.4	http://www.w3.org/TR/SVG11/fonts.html#GlyphElement	The 'glyph' element
fonts-glyph-04-t	t	fonts-glyph-04-t.svg	20.4	http://www.w3.org/TR/SVG11/fonts.html#GlyphElement	The 'glyph' element
fonts-kern-01-t	t	fonts-kern-01-t.svg	20.7	http://www.w3.org/TR/SVG11/fonts.html#KernElements	The 'hkern' and 'vkern' elements
fonts-overview-201-t	t	fonts-overview-201-t.svg		http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	
imp-path-01-f	f	imp-path-01-f.svg		http://www.w3.org/TR/SVG11/implnote.html#PathElementImplementationNotes	
interact-cursor-01-f	f	interact-cursor-01-f.svg	16.8	http://www.w3.org/TR/SVG11/interact.html#Cursors	Cursors
interact-dom-01-b	b	interact-dom-01-b.svg	16.9	http://www.w3.org/TR/SVG11/interact.html#DOMInterfaces	DOM interfaces
interact-events-01-b	b	interact-events-01-b.svg	16.2	http://www.w3.org/TR/SVG11/interact.html#SVGEvents	Complete list of supported events
interact-events-02-b	b	interact-events-02-b.svg	16.2	http://www.w3.org/TR/SVG11/interact.html#SVGEvents	Complete list of supported events
interact-events-202-f	f	interact-events-202-f.svg	16.2	http://www.w3.org/TR/SVG11/interact.html#SVGEvents	Complete list of supported events
interact-events-203-t	t	interact-events-203-t.svg	16.2	http://www.w3.org/TR/SVG11/interact.html#SVGEvents	Complete list of supported events
interact-order-01-b	b	interact-order-01-b.svg	16.5	http://www.w3.org/TR/SVG11/interact.html#UIEventProcessing	Processing order for user interface events
interact-order-02-b	b	interact-order-02-b.svg	16.5	http://www.w3.org/TR/SVG11/interact.html#UIEventProcessing	Processing order for user interface events
interact-order-03-b	b	interact-order-03-b.svg	16.5	http://www.w3.org/TR/SVG11/interact.html#UIEventProcessing	Processing order for user interface events
interact-pevents-01-b	b	interact-pevents-01-b.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-03-b	b	interact-pevents-03-b.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-04-t	t	interact-pevents-04-t.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-05-b	b	interact-pevents-05-b.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-07-t	t	interact-pevents-07-t.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-08-f	f	interact-pevents-08-f.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-09-f	f	interact-pevents-09-f.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	Pointer events
interact-pevents-10-f	f	interact-pevents-10-f.svg	16.4	http://www.w3.org/TR/SVG11/interact.html#PointerEvents	Pointer events
interact-pointer-01-t	t	interact-pointer-01-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
interact-pointer-02-t	t	interact-pointer-02-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
interact-pointer-03-t	t	interact-pointer-03-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
interact-pointer-04-f	f	interact-pointer-04-f.svg		http://dev.w3.org/SVG/profiles/1.1F2/publish/interact.html#PointerEventsProperty	
interact-zoom-01-t	t	interact-zoom-01-t.svg	16.7	http://www.w3.org/TR/SVG11/interact.html#EnableZoomAndPanControls	Magnification and panning
interact-zoom-02-t	t	interact-zoom-02-t.svg	16.7	http://www.w3.org/TR/SVG11/interact.html#EnableZoomAndPanControls	Magnification and panning
interact-zoom-03-t	t	interact-zoom-03-t.svg	16.7	http://www.w3.org/TR/SVG11/interact.html#EnableZoomAndPanControls	Magnification and panning
linking-a-01-b	b	linking-a-01-b.svg	17.1	http://www.w3.org/TR/SVG11/linking.html#Links	Links out of SVG content: the 'a' element
linking-a-03-b	b	linking-a-03-b.svg	17.1	http://www.w3.org/TR/SVG11/linking.html#Links	Links out of SVG content: the 'a' element
